target_id	name	fam	tdl	idg2	protein_id	sym	family	geneid	uniprot	up_version	stringid	chr	description	dtoid
9698	Mitogen-activated protein kinase kinase kinase kinase 1	Kinase	Tchem	0	9698	MAP4K1	Belongs to the protein kinase superfamily. STE Ser/Thr protein kinase family. STE20 subfamily.	11184	Q92918	1	ENSP00000380066	19q13.1-q13.4	Mitogen-activated protein kinase kinase kinase kinase 1	DTO_03100293
9699	Mitogen-activated protein kinase kinase kinase kinase 5	Kinase	Tchem	0	9699	MAP4K5	Belongs to the protein kinase superfamily. STE Ser/Thr protein kinase family. STE20 subfamily.	11183	Q9Y4K4	1	ENSP00000013125	14q22.1	Mitogen-activated protein kinase kinase kinase kinase 5	DTO_03100297
9700	Putative uncharacterized protein encoded by MAPKAPK5-AS1	None	Tdark	0	9700	MAPKAPK5-AS1	None	51275	Q8N8E1	1	None	12q24.12	Putative uncharacterized protein encoded by MAPKAPK5-AS1	None
9701	Myeloid-associated differentiation marker-like protein 2	None	Tdark	0	9701	MYADML2	Belongs to the MAL family.	255275	A6NDP7	3	ENSP00000327718	17q25.3	Myeloid-associated differentiation marker-like protein 2	None
9702	Transcription factor MafF	TF	Tbio	0	9702	MAFF	Belongs to the bZIP family. Maf subfamily.	23764	Q9ULX9	2	ENSP00000345393	22q13.1	Transcription factor MafF	None
9703	Transcription factor MafG	TF	Tbio	0	9703	MAFG	Belongs to the bZIP family. Maf subfamily.	4097	O15525	1	ENSP00000350369	17q25.3	Transcription factor MafG	None
9704	Transcription factor Maf	TF	Tbio	0	9704	MAF	Belongs to the bZIP family. Maf subfamily.	4094	O75444	2	ENSP00000327048	16q23.2	Transcription factor Maf	None
9705	Melanoma-associated antigen 3	None	Tbio	0	9705	MAGEA3	None	4102	P43357	1	ENSP00000359301	Xq28	Melanoma-associated antigen 3	None
9706	Melanoma-associated antigen 9	None	Tbio	0	9706	MAGEA9B	None	728269	P43362	1	ENSP00000298974	Xq28	Melanoma-associated antigen 9	None
9707	Melanoma-associated antigen 11	None	Tbio	0	9707	MAGEA11	None	4110	P43364	2	ENSP00000347358	Xq28	Melanoma-associated antigen 11	None
9708	Melanoma-associated antigen B1	None	Tbio	0	9708	MAGEB1	None	4112	P43366	2	ENSP00000368264	Xp21.2	Melanoma-associated antigen B1	None
9709	Melanoma-associated antigen B10	None	Tdark	0	9709	MAGEB10	None	139422	Q96LZ2	4	ENSP00000368304	Xp21.3	Melanoma-associated antigen B10	None
9710	Melanoma-associated antigen B18	None	Tdark	0	9710	MAGEB18	None	286514	Q96M61	2	ENSP00000314543	Xp21.3	Melanoma-associated antigen B18	None
9711	Melanoma-associated antigen D4	None	Tbio	0	9711	MAGED4B	None	81557	Q96JG8	3	ENSP00000364777	Xp11.22	Melanoma-associated antigen D4	None
9712	Melanoma-associated antigen F1	None	Tdark	0	9712	MAGEF1	None	64110	Q9HAY2	2	ENSP00000315064	3q27.1	Melanoma-associated antigen F1	None
9713	MAGE-like protein 2	None	Tbio	0	9713	MAGEL2	None	54551	Q9UJ55	2	ENSP00000433433	15q11.2	MAGE-like protein 2	None
9714	Magnesium transporter protein 1	None	Tbio	0	9714	MAGT1	Belongs to the OST3/OST6 family.	84061	Q9H0U3	1	ENSP00000354649	Xq21.1	Magnesium transporter protein 1	None
9715	m-AAA protease-interacting protein 1, mitochondrial	None	Tdark	0	9715	MAIP1	None	79568	Q8WWC4	1	ENSP00000295079	2q33.1	m-AAA protease-interacting protein 1, mitochondrial	None
9716	MARVEL domain-containing protein 1	None	Tbio	0	9716	MARVELD1	None	83742	Q9BSK0	1	ENSP00000441365	10q24.2	MARVEL domain-containing protein 1	None
9717	MARVEL domain-containing protein 2	None	Tbio	0	9717	MARVELD2	None	153562	Q8N4S9	2	ENSP00000323264	5q13.2	MARVEL domain-containing protein 2	None
9718	Mucosa-associated lymphoid tissue lymphoma translocation protein 1	None	Tchem	0	9718	MALT1	Belongs to the peptidase C14B family.	10892	Q9UDY8	1	ENSP00000319279	18q21.32	Mucosa-associated lymphoid tissue lymphoma translocation protein 1	None
9719	Beta-mannosidase	Enzyme	Tchem	0	9719	MANBA	Belongs to the glycosyl hydrolase 2 family.	4126	O00462	3	ENSP00000226578	4q24	Beta-mannosidase	None
9720	Protein MANBAL	None	Tdark	0	9720	MANBAL	Belongs to the UPF0239 family.	63905	Q9NQG1	1	ENSP00000362707	20q11.23	Protein MANBAL	None
9721	Mesencephalic astrocyte-derived neurotrophic factor	None	Tbio	0	9721	MANF	Belongs to the ARMET family.	7873	P55145	3	ENSP00000432799	3p21.2	Mesencephalic astrocyte-derived neurotrophic factor	None
9722	NADP-dependent malic enzyme	None	Tchem	0	9722	ME1	Belongs to the malic enzymes family.	4199	P48163	1	ENSP00000358719	6q14.2	NADP-dependent malic enzyme	None
9723	Microtubule-associated protein 10	None	Tbio	0	9723	MAP10	None	54627	Q9P2G4	2	ENSP00000403208	1q42.2	Microtubule-associated protein 10	None
9724	Methionine aminopeptidase 1	Enzyme	Tchem	0	9724	METAP1	Belongs to the peptidase M24A family. Methionine aminopeptidase type 1 subfamily.	23173	P53582	2	ENSP00000296411	4q23	Methionine aminopeptidase 1	None
9725	Methionine aminopeptidase 1D, mitochondrial	Enzyme	Tbio	0	9725	METAP1D	Belongs to the peptidase M24A family. Methionine aminopeptidase type 1 subfamily.	254042	Q6UB28	1	ENSP00000315152	2q31.1	Methionine aminopeptidase 1D, mitochondrial	None
9726	Microtubule-associated protein 1S	None	Tbio	0	9726	MAP1S	Belongs to the MAP1 family.	55201	Q66K74	2	ENSP00000325313	19p13.12	Microtubule-associated protein 1S	None
9727	Methionine aminopeptidase 2	Enzyme	Tchem	0	9727	METAP2	Belongs to the peptidase M24A family. Methionine aminopeptidase eukaryotic type 2 subfamily.	10988	P50579	1	ENSP00000325312	12q22	Methionine aminopeptidase 2	None
9728	Ensconsin	None	Tbio	0	9728	MAP7	Belongs to the MAP7 family.	9053	Q14244	1	ENSP00000414712	6q23.3	Ensconsin	None
9729	Microtubule-associated protein 9	None	Tbio	0	9729	MAP9	None	79884	Q49MG5	3	ENSP00000310593	4q32.1	Microtubule-associated protein 9	None
9730	MAP kinase-activated protein kinase 3	Kinase	Tchem	0	9730	MAPKAPK3	Belongs to the protein kinase superfamily. CAMK Ser/Thr protein kinase family.	7867	Q16644	1	ENSP00000350639	3p21.2	MAP kinase-activated protein kinase 3	DTO_03100300
9731	Myristoylated alanine-rich C-kinase substrate	Enzyme	Tbio	0	9731	MARCKS	Belongs to the MARCKS family.	4082	P29966	4	ENSP00000357624	6q21	Myristoylated alanine-rich C-kinase substrate	None
9732	Microtubule-associated serine/threonine-protein kinase 1	Kinase	Tchem	0	9732	MAST1	Belongs to the protein kinase superfamily. AGC Ser/Thr protein kinase family.	22983	Q9Y2H9	2	ENSP00000251472	19p13.2	Microtubule-associated serine/threonine-protein kinase 1	DTO_03100306
9733	Microtubule-associated serine/threonine-protein kinase 2	Kinase	Tbio	1	9733	MAST2	Belongs to the protein kinase superfamily. AGC Ser/Thr protein kinase family.	23139	Q6P0Q8	2	ENSP00000354671	1p34.1	Microtubule-associated serine/threonine-protein kinase 2	DTO_03100307
9734	Microtubule-associated serine/threonine-protein kinase 4	Kinase	Tbio	1	9734	MAST4	Belongs to the protein kinase superfamily. AGC Ser/Thr protein kinase family.	375449	O15021	3	ENSP00000385727	5q12.3	Microtubule-associated serine/threonine-protein kinase 4	DTO_03100309
9735	Mitochondrial antiviral-signaling protein	None	Tbio	0	9735	MAVS	None	57506	Q7Z434	2	ENSP00000401980	20p13	Mitochondrial antiviral-signaling protein	None
9736	Protein max	TF	Tbio	0	9736	MAX	Belongs to the MAX family.	4149	P61244	1	ENSP00000351490	14q23.3	Protein max	None
9737	Multivesicular body subunit 12A	None	Tbio	0	9737	MVB12A	Belongs to the MVB12 family.	93343	Q96EY5	1	ENSP00000324810	19p13.11	Multivesicular body subunit 12A	None
9738	Putative methyl-CpG-binding domain protein 3-like 3	None	Tdark	0	9738	MBD3L3	Belongs to the MBD3L family.	653657	A6NE82	1	ENSP00000333183	19p13.2	Putative methyl-CpG-binding domain protein 3-like 3	None
9739	Lysophospholipid acyltransferase 2	Enzyme	Tbio	0	9739	MBOAT2	Belongs to the membrane-bound acyltransferase family.	129642	Q6ZWT7	2	ENSP00000302177	2p25.1	Lysophospholipid acyltransferase 2	None
9740	Myosin-binding protein H-like	None	Tdark	0	9740	MYBPHL	Belongs to the immunoglobulin superfamily. MyBP family.	343263	A2RUH7	2	ENSP00000349678	1p13.3	Myosin-binding protein H-like	None
9741	Membrane-bound transcription factor site-1 protease	Enzyme	Tchem	0	9741	MBTPS1	Belongs to the peptidase S8 family.	8720	Q14703	1	ENSP00000344223	16q23.3-q24.1	Membrane-bound transcription factor site-1 protease	None
9742	Membrane-bound transcription factor site-2 protease	Enzyme	Tbio	0	9742	MBTPS2	Belongs to the peptidase M50A family.	51360	O43462	1	ENSP00000368798	Xp22.12	Membrane-bound transcription factor site-2 protease	None
9743	Eukaryotic translation elongation factor 1 epsilon-1	None	Tbio	0	9743	EEF1E1	None	9521	O43324	1	ENSP00000369038	6p24.3	Eukaryotic translation elongation factor 1 epsilon-1	None
9744	Activating transcription factor 7-interacting protein 2	None	Tdark	0	9744	ATF7IP2	Belongs to the MCAF family.	80063	Q5U623	2	ENSP00000348799	16p13.2-p13.13	Activating transcription factor 7-interacting protein 2	None
9745	Putative pro-MCH-like protein 2	None	Tdark	0	9745	PMCHL2	Belongs to the melanin-concentrating hormone family.	5370	Q9BQD1	1	None	5q13.2	Putative pro-MCH-like protein 2	None
9746	Melanin-concentrating hormone receptor 1	GPCR	Tchem	0	9746	MCHR1	Belongs to the G-protein coupled receptor 1 family.	2847	Q99705	2	ENSP00000249016	22q13.2	Melanin-concentrating hormone receptor 1	DTO_02100255
9747	DNA replication licensing factor MCM4	None	Tbio	0	9747	MCM4	Belongs to the MCM family.	4173	P33991	5	ENSP00000262105	8q11.21	DNA replication licensing factor MCM4	None
9748	DNA replication licensing factor MCM7	None	Tbio	0	9748	MCM7	Belongs to the MCM family.	4176	P33993	4	ENSP00000307288	7q22.1	DNA replication licensing factor MCM7	None
9749	DNA helicase MCM8	Enzyme	Tbio	0	9749	MCM8	Belongs to the MCM family.	84515	Q9UJA3	2	ENSP00000368174	20p12.3	DNA helicase MCM8	None
9750	Mini-chromosome maintenance complex-binding protein	None	Tbio	0	9750	MCMBP	Belongs to the MCMBP family.	79892	Q9BTE3	2	ENSP00000353098	10q26.11	Mini-chromosome maintenance complex-binding protein	None
9751	Mapk-regulated corepressor-interacting protein 1	None	Tdark	0	9751	MCRIP1	Belongs to the MCRIP family.	348262	C9JLW8	1	ENSP00000409009	17q25.3	Mapk-regulated corepressor-interacting protein 1	None
9752	Calcium uniporter regulatory subunit MCUb, mitochondrial	None	Tdark	0	9752	MCUB	Belongs to the MCU (TC 1.A.77) family.	55013	Q9NWR8	2	ENSP00000378145	4q25	Calcium uniporter regulatory subunit MCUb, mitochondrial	None
9753	Mitotic spindle assembly checkpoint protein MAD2A	None	Tbio	0	9753	MAD2L1	Belongs to the MAD2 family.	4085	Q13257	1	ENSP00000296509	4q27	Mitotic spindle assembly checkpoint protein MAD2A	None
9754	MyoD family inhibitor domain-containing protein 2	None	Tdark	0	9754	MDFIC2	Belongs to the MDFI family.	107986096	A0A1B0GVS7	1	None	3p13	MyoD family inhibitor domain-containing protein 2	None
9755	MyoD family inhibitor domain-containing protein	None	Tbio	0	9755	MDFIC	Belongs to the MDFI family.	29969	Q9P1T7	2	ENSP00000257724	7q31.1-q31.2	MyoD family inhibitor domain-containing protein	None
9756	MyoD family inhibitor	None	Tbio	0	9756	MDFI	Belongs to the MDFI family.	4188	Q99750	1	ENSP00000230321	6p21.1	MyoD family inhibitor	None
9757	Ragulator complex protein LAMTOR2	None	Tbio	0	9757	LAMTOR2	Belongs to the GAMAD family.	28956	Q9Y2Q5	1	ENSP00000357288	1q22	Ragulator complex protein LAMTOR2	None
9758	Ragulator complex protein LAMTOR3	None	Tbio	0	9758	LAMTOR3	Belongs to the LAMTOR3 family.	8649	Q9UHA4	1	ENSP00000424183	4q23	Ragulator complex protein LAMTOR3	None
9759	Ragulator complex protein LAMTOR5	None	Tbio	0	9759	LAMTOR5	Belongs to the LAMTOR5 family.	10542	O43504	1	ENSP00000256644	1p13.3	Ragulator complex protein LAMTOR5	None
9760	Lumican	None	Tbio	0	9760	LUM	Belongs to the small leucine-rich proteoglycan (SLRP) family. SLRP class II subfamily.	4060	P51884	2	ENSP00000266718	12q21.33	Lumican	None
9761	Leucine zipper protein 1	None	Tdark	0	9761	LUZP1	None	7798	Q86V48	2	ENSP00000303758	1p36.12	Leucine zipper protein 1	None
9762	Immunoglobulin lambda variable 1-40	None	Tdark	0	9762	IGLV1-40	None	28825	P01703	2	None	22q11.22	Immunoglobulin lambda variable 1-40	None
9763	Immunoglobulin lambda variable 1-47	None	Tdark	0	9763	IGLV1-47	None	28822	P01700	2	None	22q11.22	Immunoglobulin lambda variable 1-47	None
9764	Immunoglobulin lambda variable 3-10	None	Tdark	0	9764	IGLV3-10	None	28803	A0A075B6K4	2	None	22q11.22	Immunoglobulin lambda variable 3-10	None
9765	Immunoglobulin lambda variable 3-19	None	Tdark	0	9765	IGLV3-19	None	28797	P01714	2	None	22q11.22	Immunoglobulin lambda variable 3-19	None
9766	Immunoglobulin lambda variable 3-22	None	Tdark	0	9766	IGLV3-22	None	28795	A0A075B6J6	1	None	22q11.22	Immunoglobulin lambda variable 3-22	None
9767	Immunoglobulin lambda variable 3-27	None	Tdark	0	9767	IGLV3-27	None	28791	P01718	2	None	22q11.22	Immunoglobulin lambda variable 3-27	None
9768	Immunoglobulin lambda variable 4-60	None	Tdark	0	9768	IGLV4-60	None	28785	A0A075B6I1	1	None	22q11.22	Immunoglobulin lambda variable 4-60	None
9769	Immunoglobulin lambda variable 5-39	None	Tdark	0	9769	IGLV5-39	None	28782	A0A0G2JS06	1	None	22q11.2 alternate reference locus	Immunoglobulin lambda variable 5-39	None
9770	Immunoglobulin lambda variable 8-61	None	Tdark	0	9770	IGLV8-61	None	28774	A0A075B6I0	7	None	22q11.22	Immunoglobulin lambda variable 8-61	None
9771	Immunoglobulin lambda variable 10-54	None	Tdark	0	9771	IGLV10-54	None	28772	A0A075B6I4	1	None	22q11.22	Immunoglobulin lambda variable 10-54	None
9772	Arachidonate 15-lipoxygenase B	Enzyme	Tchem	0	9772	ALOX15B	Belongs to the lipoxygenase family.	247	O15296	3	ENSP00000369530	17p13.1	Arachidonate 15-lipoxygenase B	None
9773	Lymphocyte antigen 6 complex locus protein G6c	None	Tbio	0	9773	LY6G6C	None	80740	O95867	1	ENSP00000364978	6p21.33	Lymphocyte antigen 6 complex locus protein G6c	None
9774	Lymphocyte antigen 6D	None	Tbio	0	9774	LY6D	None	8581	Q14210	1	ENSP00000301263	8q24.3	Lymphocyte antigen 6D	None
9775	Lymphocyte antigen 6K	None	Tbio	0	9775	LY6K	None	54742	Q17RY6	2	ENSP00000453042	8q24.3	Lymphocyte antigen 6K	None
9776	Ly6/PLAUR domain-containing protein 8	None	Tdark	0	9776	LYPD8	Belongs to the CNF-like-inhibitor family.	646627	Q6UX82	2	ENSP00000466070	1q44	Ly6/PLAUR domain-containing protein 8	None
9777	Lysophospholipase-like protein 1	Enzyme	Tbio	0	9777	LYPLAL1	Belongs to the AB hydrolase superfamily. AB hydrolase 2 family.	127018	Q5VWZ2	3	ENSP00000355895	1q41	Lysophospholipase-like protein 1	None
9778	Protein LYRIC	None	Tbio	0	9778	MTDH	None	92140	Q86UE4	2	ENSP00000338235	8q22.1	Protein LYRIC	None
9779	LYR motif-containing protein 4	None	Tbio	0	9779	LYRM4	Belongs to the complex I LYR family.	57128	Q9HD34	1	ENSP00000443900	6p25.1	LYR motif-containing protein 4	None
9780	Lymphatic vessel endothelial hyaluronic acid receptor 1	None	Tbio	0	9780	LYVE1	None	10894	Q9Y5Y7	2	ENSP00000256178	11p15.4	Lymphatic vessel endothelial hyaluronic acid receptor 1	None
9781	Mitogen-activated protein kinase kinase kinase 12	Kinase	Tchem	0	9781	MAP3K12	Belongs to the protein kinase superfamily. STE Ser/Thr protein kinase family. MAP kinase kinase kinase subfamily.	7786	Q12852	2	ENSP00000448689	12q13.13	Mitogen-activated protein kinase kinase kinase 12	DTO_03100278
9782	Mitogen-activated protein kinase kinase kinase 2	Kinase	Tchem	0	9782	MAP3K2	Belongs to the protein kinase superfamily. STE Ser/Thr protein kinase family. MAP kinase kinase kinase subfamily.	10746	Q9Y2U5	2	ENSP00000343463	2q14.3	Mitogen-activated protein kinase kinase kinase 2	DTO_03100284
9783	Membrane-spanning 4-domains subfamily A member 13	None	Tdark	0	9783	MS4A13	Belongs to the MS4A family.	503497	Q5J8X5	2	ENSP00000367428	11q12.2	Membrane-spanning 4-domains subfamily A member 13	None
9784	Membrane-spanning 4-domains subfamily A member 15	None	Tdark	0	9784	MS4A15	Belongs to the MS4A family.	219995	Q8N5U1	2	ENSP00000386022	11q12.2	Membrane-spanning 4-domains subfamily A member 15	None
9785	Membrane-spanning 4-domains subfamily A member 6E	None	Tdark	0	9785	MS4A6E	Belongs to the MS4A family.	245802	Q96DS6	1	ENSP00000300182	11q12	Membrane-spanning 4-domains subfamily A member 6E	None
9786	Mitogen-activated protein kinase kinase kinase kinase 3	Kinase	Tchem	0	9786	MAP4K3	Belongs to the protein kinase superfamily. STE Ser/Thr protein kinase family. STE20 subfamily.	8491	Q8IVH8	1	ENSP00000263881	2p22.1	Mitogen-activated protein kinase kinase kinase kinase 3	DTO_03100295
9787	Macrophage erythroblast attacher	None	Tbio	0	9787	MAEA	None	10296	Q7L5Y9	1	ENSP00000302830	4p16.3	Macrophage erythroblast attacher	None
9788	Transcription factor MafB	TF	Tbio	0	9788	MAFB	Belongs to the bZIP family. Maf subfamily.	9935	Q9Y5Q3	2	ENSP00000362410	20q12	Transcription factor MafB	None
9789	MaFF-interacting protein	None	Tdark	0	9789	MAFIP	Belongs to the tektin family.	727764	Q8WZ33	1	None	14 unplaced	MaFF-interacting protein	None
9790	Melanoma-associated antigen 5	None	Tdark	0	9790	MAGEA5	None	4104	P43359	1	None	Xq28	Melanoma-associated antigen 5	None
9791	Melanoma-associated antigen B4	None	Tdark	0	9791	MAGEB4	None	4115	O15481	1	ENSP00000368266	Xp21.2	Melanoma-associated antigen B4	None
9792	Melanoma-associated antigen E2	None	Tdark	0	9792	MAGEE2	None	139599	Q8TD90	1	ENSP00000362457	Xq13.3	Melanoma-associated antigen E2	None
9793	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3	Enzyme	Tbio	0	9793	MAGI3	Belongs to the MAGUK family.	260425	Q5TCQ9	2	ENSP00000304604	1p13.2	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3	None
9794	PDZ domain-containing protein MAGIX	None	Tdark	0	9794	MAGIX	None	79917	Q9H6Y5	3	ENSP00000387928	Xp11.23	PDZ domain-containing protein MAGIX	None
9795	Serine/threonine-protein kinase MAK	Kinase	Tchem	0	9795	MAK	Belongs to the protein kinase superfamily. CMGC Ser/Thr protein kinase family. CDC2/CDKX subfamily.	4117	P20794	2	ENSP00000313021	6p24.2	Serine/threonine-protein kinase MAK	DTO_03100298
9796	Protein MAL2	None	Tdark	0	9796	MAL2	Belongs to the MAL family.	114569	Q969L2	1	None	8q24.12	Protein MAL2	None
9797	Myelin and lymphocyte protein	None	Tbio	0	9797	MAL	Belongs to the MAL family.	4118	P21145	1	ENSP00000310880	2q11.1	Myelin and lymphocyte protein	None
9798	MAM domain-containing protein 2	None	Tdark	0	9798	MAMDC2	None	256691	Q7Z304	3	ENSP00000366387	9q21.12	MAM domain-containing protein 2	None
9799	Mastermind-like protein 1	None	Tbio	0	9799	MAML1	Belongs to the mastermind family.	9794	Q92585	3	ENSP00000292599	5q35.3	Mastermind-like protein 1	None
9800	Mastermind-like protein 3	None	Tbio	0	9800	MAML3	Belongs to the mastermind family.	55534	Q96JK9	4	ENSP00000421180	4q31.1	Mastermind-like protein 3	None
9801	Inner nuclear membrane protein Man1	None	Tbio	0	9801	LEMD3	None	23592	Q9Y2U8	2	ENSP00000308369	12q14.3	Inner nuclear membrane protein Man1	None
9802	Glycoprotein endo-alpha-1,2-mannosidase	Enzyme	Tbio	0	9802	MANEA	Belongs to the glycosyl hydrolase 99 family.	79694	Q5SRI9	1	ENSP00000351669	6q16.1	Glycoprotein endo-alpha-1,2-mannosidase	None
9803	Glycoprotein endo-alpha-1,2-mannosidase-like protein	Enzyme	Tdark	0	9803	MANEAL	Belongs to the glycosyl hydrolase 99 family.	149175	Q5VSG8	1	ENSP00000362136	1p34.3	Glycoprotein endo-alpha-1,2-mannosidase-like protein	None
9804	NAD-dependent malic enzyme, mitochondrial	None	Tbio	0	9804	ME2	Belongs to the malic enzymes family.	4200	P23368	1	ENSP00000321070	18q21.2	NAD-dependent malic enzyme, mitochondrial	None
9805	Microtubule-associated protein 4	None	Tbio	0	9805	MAP4	None	4134	P27816	3	ENSP00000353375	3p21.31	Microtubule-associated protein 4	None
9806	Microtubule-associated protein 6	None	Tbio	0	9806	MAP6	Belongs to the STOP family.	4135	Q96JE9	2	ENSP00000307093	11q13.5	Microtubule-associated protein 6	None
9807	Melanoma antigen recognized by T-cells 1	None	Tbio	0	9807	MLANA	None	2315	Q16655	1	ENSP00000370880	9p24.1	Melanoma antigen recognized by T-cells 1	None
9808	Mitochondrial amidoxime reducing component 2	None	Tbio	0	9808	MARC2	None	54996	Q969Z3	1	ENSP00000355880	1q41	Mitochondrial amidoxime reducing component 2	None
9809	Microtubule-associated protein RP/EB family member 1	None	Tbio	0	9809	MAPRE1	Belongs to the MAPRE family.	22919	Q15691	3	ENSP00000364721	20q11.21	Microtubule-associated protein RP/EB family member 1	None
